gene_id	B100	B110	B175	B200	B210	B275	B300	B310	B375
MSTRG.10413	56	0	8903	508	0	10872	13	0	8662
MSTRG.10414	403	1223	0	3	985	0	177	1355	0
MSTRG.10415	1235	160	913	1469	58	49	742	187	999
MSTRG.10416	4455	11	86	5095	55	227	2295	977	270
MSTRG.10417	106	15	118	16	148	154	43	65	273
MSTRG.10418	163	166	372	5	25	522	0	124	424
MSTRG.10419	4173	409	2676	2709	293	2372	1139	719	1272
MSTRG.1042	377	7587	78	113	6086	10	176	4658	62
MSTRG.10420	3470	3028	0	3207	4245	0	1519	1239	0
MSTRG.10421	266	3322	1905	253	3309	2212	323	3297	1561
MSTRG.10422	3284	408	2814	1712	488	4163	3026	648	2382
MSTRG.10423	26	73	1197	48	23	509	13	107	1625
MSTRG.10424	208	193	3147	128	61	4499	233	276	1859
MSTRG.10425	4654	29	162	2869	350	364	2720	189	93
MSTRG.10426	0	0	525	0	30	2171	0	1	26
MSTRG.10427	5820	1448	43	2212	1313	62	2390	1440	91
MSTRG.10428	3750	563	22	3296	439	220	1767	667	51
MSTRG.10429	1970	1026	2	1545	500	31	1210	915	1
MSTRG.1043	7031	3484	255	4704	3718	12	5732	3285	2
MSTRG.10430	708	3870	49	1011	3382	106	642	3511	56
MSTRG.10431	3446	0	3059	2394	397	2969	2444	0	4371
MSTRG.10432	771	1200	3573	223	2069	5972	458	2318	3508
MSTRG.10433	342	37	168	124	0	116	133	5	259
MSTRG.10434	1670	220	375	814	199	1912	1148	41	206
MSTRG.10435	1821	0	46	923	118	20	2279	0	22
MSTRG.10436	594	832	249	41	3431	1514	215	1505	454
MSTRG.10437	2823	318	12	1790	396	93	1683	361	147
MSTRG.10438	8184	4	6711	649	5	37495	7291	10	5017
MSTRG.10439	0	1404	767	0	13083	1076	0	7	1000
MSTRG.1044	1418	51	263	338	286	90	1400	204	19
MSTRG.10440	2403	20722	324	1902	12412	728	1502	14411	750
MSTRG.10441	6357	10787	8862	3449	2276	5042	3726	4330	4283
MSTRG.10442	5506	6	9032	2779	64	20205	3690	11	10387
MSTRG.10443	120	205	1817	125	104	1310	80	82	694
MSTRG.10444	202	15133	4464	66	13951	7742	59	11877	5007
MSTRG.10445	1103	0	183	919	0	156	526	7	209
MSTRG.10446	151	835	245	586	332	2360	248	1260	615
MSTRG.10447	8302	692	164	4109	285	283	3861	563	257
MSTRG.10448	36986	15122	1265	41326	3631	1597	28585	20074	201
MSTRG.10449	763	52	224	654	62	428	82	110	384
MSTRG.1045	1141	156	83	1257	270	85	500	226	29
MSTRG.10450	16	0	29	346	14	58	0	10	50
MSTRG.10451	14844	123	7221	15030	108	8901	5831	219	9947
MSTRG.10452	485	148	3575	81	138	3515	238	194	3858
MSTRG.10453	93	393	593	197	316	656	17	513	842
MSTRG.10454	52683	1924	1621	20319	2678	662	58627	4185	2773
MSTRG.10455	68683	2139	85	15315	1686	222	90131	2237	392
MSTRG.10456	13	3949	189	20	2618	94	49	4001	120
MSTRG.10457	181	0	1233	38	57	1310	376	7	1424
MSTRG.10458	79	2347	12	23	1509	32	0	2189	199
MSTRG.10459	1439	4164	495	514	1216	2648	1050	3198	457
MSTRG.1046	827	70	18	1314	14	34	232	75	67
MSTRG.10460	3031	4405	189	607	6898	297	4062	2091	170
MSTRG.10461	4063	95	515	4353	52	526	1200	164	464
MSTRG.10462	5316	1881	627	2860	3899	630	879	3134	630
MSTRG.10463	0	1136	183	0	657	589	0	1313	540
MSTRG.10464	0	2089	281	0	4377	250	0	2222	377
MSTRG.10465	54	5499	1264	46	4192	1296	39	5158	984
MSTRG.10466	982	596	2003	1934	360	1412	751	501	1032
MSTRG.10467	5684	3190	2249	4339	3310	2204	1135	3289	2061
MSTRG.10468	5359	76	335	3446	112	286	2153	115	329
MSTRG.10469	951	27	115	914	34	92	430	54	100
MSTRG.1047	4125	61	3616	36	75	4326	180	54	3686
MSTRG.10470	2001	33	96	1880	17	100	1494	63	206
MSTRG.10471	0	346	45	0	90	561	0	253	18
MSTRG.10472	0	391	73	0	131	29	0	272	29
MSTRG.10473	17848	389	169	16013	82	84	3786	679	226
MSTRG.10474	2306	3211	97	2390	4290	28	549	4635	86
MSTRG.10475	8	39	560	58	55	480	6	430	474
MSTRG.10476	0	241	379	0	285	163	0	199	464
MSTRG.10477	0	237	1292	0	111	2467	0	89	1590
MSTRG.10478	966	13	2406	558	7	2709	504	87	669
MSTRG.10479	1461	108	127	1671	65	350	820	73	125
MSTRG.1048	815	3395	1136	926	1368	2864	203	2891	2405
MSTRG.10480	1986	350	35	1324	413	26	1647	490	5
MSTRG.10481	52	26	43	1345	12	51	790	54	35
MSTRG.10482	436	882	30	368	1745	119	310	938	46
MSTRG.10483	2678	266	28	1626	71	461	1887	235	36
MSTRG.10484	618	1311	2940	560	9368	2581	550	1060	1931
MSTRG.10485	675	1	112	197	81	363	124	0	46
MSTRG.10486	0	375	768	0	208	690	0	54	381
MSTRG.10487	0	0	1724	0	0	2554	0	0	869
MSTRG.10488	9	0	826	0	0	583	14	0	483
MSTRG.10489	272	5526	1335	3677	3432	2941	89	4338	1410
MSTRG.1049	2241	9120	30429	1053	3937	23994	1131	2564	30453
MSTRG.10490	5149	1274	277	4160	126	220	3180	580	275
MSTRG.10491	1805	1678	2405	2168	1143	1218	1387	2043	2573
MSTRG.10492	1333	0	778	856	0	1123	1767	0	997
MSTRG.10493	1807	36	293	1216	2659	2822	1091	2576	61
MSTRG.10494	1060	0	0	111	0	0	364	0	0
MSTRG.10495	0	666	215	0	1102	120	0	624	311
MSTRG.10496	4	2155	1	437	943	7	1	2001	17
MSTRG.10497	0	2885	0	0	3024	0	0	2047	0
MSTRG.10498	434	875	34	198	1097	53	196	324	9
MSTRG.10499	939	0	111	3714	0	79	1544	0	104
MSTRG.105	9262	10343	45	6416	6385	8	7066	1762	0
MSTRG.1050	3396	1	51923	2894	0	7506	1515	31	21693
MSTRG.10500	400	18960	91	437	15488	77	127	25064	178
MSTRG.10501	37706	1350	653	22041	390	644	20544	932	732
MSTRG.10502	22	0	0	43	126	0	5	0	0
MSTRG.10503	3867	544	0	8623	1251	0	2248	445	0
MSTRG.10504	3467	2768	749	1980	1588	862	1780	2687	670
MSTRG.10505	1165	9	907	767	32	834	623	8	375
MSTRG.10506	1375	673	108	518	475	185	2054	1040	172
MSTRG.10507	7809	3651	3036	4357	1679	4340	7736	3976	2768
MSTRG.10508	748	0	654	1104	0	528	425	0	377
MSTRG.10509	1954	355	31	1802	801	19	1663	612	42
MSTRG.1051	180	128	45744	138	128	9913	0	66	26894
MSTRG.10510	1096	497	101	422	426	185	982	596	174
MSTRG.10511	2412	7601	594	1562	5672	378	1010	8152	366
MSTRG.10512	38370	1	0	27539	1	0	18123	1	0
MSTRG.10513	1788	239	1060	1130	565	2498	907	238	972
MSTRG.10514	1874	13553	448	919	5721	427	1207	13086	530
MSTRG.10515	128	732	0	44	501	0	158	565	0
MSTRG.10516	344	68	2027	206	54	6268	352	110	2247
MSTRG.10517	192	538	463	278	1041	713	346	536	774
MSTRG.10518	623	744	853	1337	445	760	255	42	974
MSTRG.10519	304	496	626	204	397	590	244	598	897
MSTRG.1052	3481	2177	204	1529	9224	214	991	1487	314
MSTRG.10520	2893	98	613	1770	50	817	1613	37	839
MSTRG.10521	1813	123	1123	1738	155	1502	1295	50	910
MSTRG.10522	0	192	0	0	158	0	58	149	0
MSTRG.10523	119	1641	169	29	2028	796	2	456	97
MSTRG.10524	3847	40	0	8988	22	0	4025	0	0
MSTRG.10525	1619	227	299	3211	210	535	1032	153	250
MSTRG.10526	1438	1832	1488	1731	2615	1931	1170	3262	275
MSTRG.10527	3800	121	31	5330	187	47	697	67	69
MSTRG.10528	1000	190	0	528	405	0	648	197	0
MSTRG.10529	228	0	55	188	0	413	238	0	157
MSTRG.1053	2202	0	78	2404	64	280	781	0	63
MSTRG.10530	1514	66	2875	1289	39	4816	256	11	4051
MSTRG.10531	116	51	148	60	40	224	47	40	248
MSTRG.10532	2053	708	2515	741	374	1804	664	550	2372
MSTRG.10533	870	830	8	332	988	69	267	459	62
MSTRG.10534	1559	19	710	905	5	739	1205	7	599
MSTRG.10535	8342	749	9	8592	574	72	2275	745	64
MSTRG.10536	1947	2606	2016	1418	3624	3057	1275	1167	1280
MSTRG.10537	1363	391	933	949	157	673	552	210	793
MSTRG.10538	1206	1598	701	348	783	681	355	426	1860
MSTRG.10539	2136	352	1652	354	314	1318	880	239	602
MSTRG.1054	1766	123	8	1533	22	0	1254	80	5
MSTRG.10540	14	516	228	31	677	508	17	575	119
MSTRG.10541	55	462	0	108	614	0	119	263	0
MSTRG.10542	0	11990	2446	0	7435	1736	0	11755	18517
MSTRG.10543	725	0	0	305	0	0	428	0	0
MSTRG.10544	141	1089	37	188	14	58	209	1188	212
MSTRG.10545	326	5592	108	92	3826	181	114	5867	1570
MSTRG.10546	121	1311	57	52	1577	163	34	1732	304
MSTRG.10547	0	752	0	0	34	0	0	355	0
MSTRG.10548	0	215	16	0	728	8	0	203	36
MSTRG.10549	0	114	698	0	2118	204	0	142	1296
MSTRG.1055	162	100	992	167	19	700	102	0	1034
MSTRG.10550	3800	257	59	399	4233	1939	330	256	47
MSTRG.10551	0	17	9	0	140	21	0	159	39
MSTRG.10552	0	907	33	0	1054	144	0	1451	74
MSTRG.10553	0	5046	19	0	8971	12	0	4010	35
MSTRG.10554	3339	274	24	3387	552	3	1522	660	25
MSTRG.10555	52	6169	437	180	315	739	58	4142	314
MSTRG.10556	1016	11467	3450	1673	8734	2004	398	17037	1545
MSTRG.10557	51	1154	30	92	975	83	9	952	14
MSTRG.10558	7	1651	300	20	679	345	18	1252	1831
MSTRG.10559	174	5032	12	174	12472	102	275	6968	31
MSTRG.1056	1	286	6175	1	104	9163	12	28	3571
MSTRG.10560	318	225	0	244	178	0	570	159	0
MSTRG.10561	1342	379	3524	363	4569	2536	860	645	27267
MSTRG.10562	691	246	37	430	375	156	418	332	26
MSTRG.10563	744	1574	0	582	1084	0	539	254	0
MSTRG.10564	462	390	1257	229	597	567	37	384	534
MSTRG.10565	0	32	0	0	135	0	0	58	0
MSTRG.10566	1622	8472	10704	585	1672	12516	40	5620	5634
MSTRG.10567	2023	3270	10581	2602	2619	10950	491	2529	7598
MSTRG.10568	1654	672	6	1335	343	120	872	571	1
MSTRG.10569	42	1663	15	15	699	29	31	1685	28
MSTRG.1057	142	168	9525	32	40	11012	188	30	9642
MSTRG.10570	1382	297	0	911	530	78	974	491	101
MSTRG.10571	12	1393	1	13	1513	394	31	1878	487
MSTRG.10572	0	21	8143	0	22	9267	0	296	6945
MSTRG.10573	125	470	1305	33	2461	1147	192	437	694
MSTRG.10574	45	1302	2	43	449	2	662	1011	44
MSTRG.10575	11	1262	1221	196	1613	1297	18	1854	1444
MSTRG.10576	175	737	0	45	193	0	45	616	0
MSTRG.10577	95	1265	0	0	609	0	0	977	0
MSTRG.10578	437	3176	55	380	454	17	605	1934	38
MSTRG.10579	2850	2446	13	4066	3569	231	648	2581	88
MSTRG.1058	382	264	2484	16	77	15487	3	16	2866
MSTRG.10580	3627	0	1907	3234	0	1826	2701	1	1427
MSTRG.10581	411	176	498	426	125	355	407	58	482
MSTRG.10582	103	111	380	32	32	455	74	368	724
MSTRG.10583	0	85	54	0	540	31	0	13	439
MSTRG.10584	185	102	230	145	75	691	92	15	68
MSTRG.10585	0	165	9	0	200	0	0	332	47
MSTRG.10586	1	171	817	86	114	856	12	33	1188
MSTRG.10587	1326	685	304	1471	626	229	1230	513	335
MSTRG.10588	96	33	42	118	59	42	172	53	105
MSTRG.10589	536	154	20000	461	696	54927	478	420	10014
MSTRG.1059	1	990	38	5	2732	20	48	369	42
MSTRG.10590	1204	655	14042	776	365	6489	838	648	9515
MSTRG.10591	303	1486	30	164	1783	7	174	2064	22
MSTRG.10592	3955	3044	2	2751	3399	1	2392	1106	2
MSTRG.10593	12	282	0	19	216	3	22	192	2
MSTRG.10594	827	2944	11	1178	25858	39	718	1488	32
MSTRG.10595	47	147	20	13	69	47	44	56	51
MSTRG.10596	51	49	1619	168	134	1124	11	45	13278
MSTRG.10597	4	32	794	85	451	532	1	26	6326
MSTRG.10598	0	192	536	0	206	399	0	370	4462
MSTRG.10599	1308	174	3384	2322	130	3199	1030	289	2724
MSTRG.106	4567	1036	165	3785	705	77	2895	204	103
MSTRG.1060	94	4664	141	118	3951	169	105	5394	244
MSTRG.10600	455	570	464	402	534	364	313	280	373
MSTRG.10601	1	2504	0	1	2035	0	1	1992	0
MSTRG.10602	24151	0	192	14058	0	749	14135	0	448
MSTRG.10603	10560	5541	128	2722	7415	123	4187	5054	79
MSTRG.10604	22	1430	819	74	386	553	13	1659	774
MSTRG.10605	323	3247	98	101	1810	90	102	2503	11
MSTRG.10606	16651	412	1564	12961	1080	1874	9925	248	1951
MSTRG.10607	1197	470	14	308	2784	234	946	411	348
MSTRG.10608	87	82	0	24	102	59	22	88	58
MSTRG.10609	497	46	1382	207	290	1921	362	86	1428
MSTRG.1061	1959	1252	1	2096	3777	1	994	3097	0
MSTRG.10610	15836	36	1416	2245	21	2613	881	77	1850
MSTRG.10611	16226	3395	1352	4068	2596	15572	45142	2332	13
MSTRG.10612	126	418	0	119	209	0	83	362	0
MSTRG.10613	46	1137	4845	63	578	12702	66	533	3888
MSTRG.10614	170	3093	335	216	2634	179	309	1876	590
MSTRG.10615	2084	1962	866	2438	3018	311	2552	2077	328
MSTRG.10616	2063	265	988	2269	188	1223	1886	594	1252
MSTRG.10617	4018	2810	73	2510	1555	100	2005	2588	97
MSTRG.10618	2584	0	0	2033	0	0	988	0	0
MSTRG.10619	6163	205	678	9103	298	662	6005	275	940
MSTRG.1062	6062	29968	5799	2771	7569	9070	2115	23909	3674
MSTRG.10620	177	0	344	274	0	966	180	0	315
MSTRG.10621	2122	674	275	3391	183	201	968	418	213
MSTRG.10622	1228	126	21	786	99	123	673	129	43
MSTRG.10623	2568	23	33	3650	70	125	2274	27	238
MSTRG.10624	6812	0	0	3769	2689	0	3494	0	0
MSTRG.10625	428	1085	3220	262	3881	3335	210	1549	1721
MSTRG.10626	1038	0	93	699	0	152	535	0	152
MSTRG.10627	103	0	957	151	0	979	77	0	625
MSTRG.10628	3333	887	523	2783	2152	377	1775	1037	546
MSTRG.10629	1	178	2195	0	176	3581	0	204	4131
MSTRG.1063	709	32019	3997	358	52	1374	31	41011	3598
MSTRG.10630	46	714	1698	31	371	1257	13	298	861
MSTRG.10631	34	115	5259	20	176	6841	44	242	2809
MSTRG.10632	964	3648	45	289	5005	3	492	3798	29
MSTRG.10633	181	871	39	87	484	93	37	418	74
MSTRG.10634	4340	76	22	4526	171	45	1875	154	274
MSTRG.10635	64	867	82	40	790	309	228	695	197
MSTRG.10636	343	0	0	179	0	0	234	0	0
MSTRG.10637	574	88	519	272	31	774	429	297	516
MSTRG.10638	647	1072	0	189	1649	0	234	1098	0
MSTRG.10639	124	629	30	59	688	43	82	634	37
MSTRG.1064	217	30465	442	2	118	1055	25	25326	298
MSTRG.10640	342	39883	100	282	46919	42	177	39887	43
MSTRG.10641	6	3598	517	106	2505	345	2	4304	720
MSTRG.10642	1266	1021	904	1640	694	832	320	1329	444
MSTRG.10643	877	5359	5879	287	102	13661	319	2082	3025
MSTRG.10644	1905	82	3096	11177	7	2047	667	24	22935
MSTRG.10645	602	2587	0	645	8961	0	190	3056	0
MSTRG.10646	1245	250	0	767	163	166	510	1004	1
MSTRG.10647	0	2	103	0	41	96	0	0	683
MSTRG.10648	4287	209786	135	1404	263072	4	3195	232902	20
MSTRG.10649	1060	2	971	1133	36	708	564	22	7755
MSTRG.1065	6	1372	812	4	670	1327	1	1228	909
MSTRG.10650	2114	244	966	1195	167	765	989	345	7716
MSTRG.10651	0	4	0	0	2	0	0	4	0
MSTRG.10652	95	0	48	3392	115	117	2150	128	11
MSTRG.10653	0	65	761	0	100	1297	0	244	683
MSTRG.10654	61	3	6124	35	0	5775	66	0	6458
MSTRG.10655	604	730	8581	3	37	16403	60	367	25061
MSTRG.10656	45	393	2207	7	227	5098	0	355	1623
MSTRG.10657	1332	207	1164	1337	123	913	682	234	801
MSTRG.10658	2671	2	4186	4049	0	5821	1786	1	4052
MSTRG.10659	49	1	1361	43	1	6314	2	0	3328
MSTRG.1066	4827	7533	0	6606	5936	81	3807	5322	58
MSTRG.10660	0	808	53	0	821	96	0	666	114
MSTRG.10661	0	24	783	0	11	4269	0	49	987
MSTRG.10662	32065	0	430	17145	78	332	26481	0	476
MSTRG.10663	1063	1	269	737	2	193	578	1	326
MSTRG.10664	1298	0	315	226	0	76	629	0	422
MSTRG.10665	16	1905	678	84	3594	28	14	3745	247
MSTRG.10666	671	590	16	976	1031	151	366	936	24
MSTRG.10667	2958	159	51	1908	57	1	1564	152	24
MSTRG.10668	18	616	719	37	311	532	45	752	553
MSTRG.10669	712	716	284	660	437	218	761	1019	537
MSTRG.1067	46352	14515	0	26806	12671	1	28865	11430	19
MSTRG.10670	4275	762	2927	2216	408	5238	3679	988	2159
MSTRG.10671	0	1224	2140	0	1107	1011	0	1002	598
MSTRG.10672	226467	0	31	200325	0	165	159932	0	111
MSTRG.10673	15830	59	2043	12518	1247	3494	9621	35	2588
MSTRG.10674	2	0	131	1	0	477	3	0	349
MSTRG.10675	1	360	5047	1	875	5181	1	451	6082
MSTRG.10676	72	343	125	43	56	101	35	32	14
MSTRG.10677	1	3085	10964	1	995	11802	1	1388	5616
MSTRG.10678	1	46	2076	1	91	4366	1	116	1692
MSTRG.10679	1	0	1555	1	0	806	1	0	1445
MSTRG.1068	15	1	235	7	1	273	1	0	116
MSTRG.10680	65	158	728	53	1355	1299	63	175	579
MSTRG.10681	93	3466	21727	69	3269	24422	81	4583	16182
MSTRG.10682	14	275	358	32	343	287	7	248	237
MSTRG.10683	21	120	456	37	59	805	0	63	567
MSTRG.10684	0	2475	1	1	1793	3	1	2386	93
MSTRG.10685	450	3	633	191	20	1192	1080	9	861
MSTRG.10686	1311	53	1228	841	24	1304	992	286	1879
MSTRG.10687	9024	657	22	5562	553	107	6307	1041	16
MSTRG.10688	610	6	1171	590	28	1379	497	13	675
MSTRG.10689	12511	2545	79	6769	3804	72	8895	2336	45
MSTRG.1069	157	2534	0	79	2534	0	10	3547	0
MSTRG.10690	918	1193	233	644	1368	367	427	827	311
MSTRG.10691	172	972	1	40	702	3	87	2630	6
MSTRG.10692	823	2185	480	1021	1054	618	569	774	381
MSTRG.10693	701	0	1009	257	0	1489	49	0	737
MSTRG.10694	736	6623	58368	506	4419	74186	376	1386	62333
MSTRG.10695	110	1852	411	34	1108	505	22	473	636
MSTRG.10696	90	0	1200	122	0	984	8	0	940
MSTRG.10697	1496	47	137	1467	69	31	268	252	148
MSTRG.10698	459	684	95	265	305	78	227	194	74
MSTRG.10699	2942	182	179	2811	149	74	3031	296	32
MSTRG.107	751	1158	0	583	1152	0	860	1759	0
MSTRG.1070	248	4658	75	91	3618	39	23	8540	80
MSTRG.10700	14	0	72	11	0	62	38	0	15
MSTRG.10701	0	903	849	0	104	3158	0	1421	390
MSTRG.10702	42	105	134	83	2610	258	69	49	64
MSTRG.10703	756	58	331	474	4	103	888	77	227
MSTRG.10704	226	644	1401	346	428	1729	310	346	1440
MSTRG.10705	22	2470	1918	59	415	2799	3	2215	1957
MSTRG.10706	1009	933	952	866	734	1090	685	595	922
MSTRG.10707	4089	0	123	4160	12	9339	1256	35	225
MSTRG.10708	534	17	6	281	310	28	100	65	2
MSTRG.10709	1806	0	840	438	0	1109	526	0	1481
MSTRG.1071	0	2893	93	18	520	92	137	3301	194
MSTRG.10710	188	12852	10	475	7955	1	38	2744	6
MSTRG.10711	817	0	1345	1039	0	1159	591	0	1036
MSTRG.10712	858	0	2959	558	0	1991	246	0	1751
MSTRG.10713	40	379	2291	53	516	1410	45	368	2099
MSTRG.10714	704	0	636	593	0	128	952	0	1010
MSTRG.10715	1736	21515	3626	71	70672	4410	1866	14967	1649
MSTRG.10716	10366	17356	2352	7152	3331	3444	12422	43002	4838
MSTRG.10717	213	53	0	86	21	0	19	19	0
MSTRG.10718	227	1	97	320	38	56	210	2	169
MSTRG.10719	159	7	465	299	0	350	232	1	381
MSTRG.1072	8499	1521	661	6199	1941	675	4232	1428	424
MSTRG.10720	613	1	1266	522	1	675	259	1	367
MSTRG.10721	3752	10900	1713	1818	5524	2107	1537	10115	1140
MSTRG.10722	0	1265	867	0	973	795	0	1761	484
MSTRG.10723	3674	0	130	3307	0	58	1813	0	40
MSTRG.10724	3152	0	133	4067	0	166	2077	0	294
MSTRG.10725	1543	97	193	573	208	21	2733	86	133
MSTRG.10726	3283	2814	2	2566	1047	46	1515	3168	49
MSTRG.10727	621	1057	4558	455	293	10541	236	813	3189
MSTRG.10728	703	583	0	1545	720	0	226	998	0
MSTRG.10729	64	59	0	37	22	0	115	393	0
MSTRG.1073	3	3	461	18	25	196	0	113	224
MSTRG.10730	51	88	2734	112	2764	2098	94	114	1750
MSTRG.10731	20	0	318	227	2	1165	62	62	564
MSTRG.10732	27	1100	0	52	318	0	41	1434	0
MSTRG.10733	2579	283	0	1096	233	0	1523	521	0
MSTRG.10734	196	20	400	138	114	1480	158	5	312
MSTRG.10735	932	25	10207	546	44	13490	491	41	5523
MSTRG.10736	2098	43	0	2611	117	0	598	116	0
MSTRG.10737	823	15	351	441	214	571	245	19	304
MSTRG.10738	2049	8034	4348	1849	5174	5721	848	1535	3324
MSTRG.10739	3080	2825	2018	3949	1854	2349	2414	604	1694
MSTRG.1074	5445	233	2061	5077	245	2750	3282	195	2552
MSTRG.10740	296	3544	209	242	2560	215	340	2346	229
MSTRG.10741	45	775	160	48	341	94	67	787	67
MSTRG.10742	3060	0	6638	1140	0	8115	3565	0	7454
MSTRG.10743	23219	160	1115	34089	1181	692	11664	560	1935
MSTRG.10744	4982	144	431	4506	194	214	4070	171	397
MSTRG.10745	644	1049	552	171	703	258	305	1054	239
MSTRG.10746	496	371	58	769	132	104	134	14	107
MSTRG.10747	336	1661	1001	3242	2178	836	149	1719	512
MSTRG.10748	20	20	14627	96	408	7733	185	403	4570
MSTRG.10749	769	32	1050	966	6	1023	947	12	563
MSTRG.1075	1128	0	77	253	0	610	1222	0	106
MSTRG.10750	226	1514	466	616	1591	371	296	2454	149
MSTRG.10751	2010	1529	2085	686	1977	2414	246	1677	2375
MSTRG.10752	14634	2220	49	16090	24002	87	18890	27	33
MSTRG.10753	1839	0	1785	853	0	1238	690	0	1071
MSTRG.10754	5344	6049	1263	10068	5258	2106	3413	5975	1122
MSTRG.10755	312	299	71	185	96	53	260	254	4
MSTRG.10756	581	1192	153	2977	499	127	568	776	52
MSTRG.10757	258	1360	2667	468	1090	3704	259	1711	1907
MSTRG.10758	1724	217	0	1777	122	0	320	118	0
MSTRG.10759	483	0	12358	591	0	2970	455	0	4882
MSTRG.1076	16	74	169	13	72	157	19	200	248
MSTRG.10760	6411	1317	2116	3268	1075	903	2178	1496	1750
MSTRG.10761	3165	370	2209	2557	735	1538	1840	719	18374
MSTRG.10762	626	385	5203	510	384	3870	510	366	39290
MSTRG.10763	1561	91	183	705	104	173	1711	237	975
MSTRG.10764	487	0	941	450	0	1587	452	0	834
MSTRG.10765	79	4008	363	6	1904	926	82	2852	695
MSTRG.10766	64	260	1412	39	135	1723	56	239	1041
MSTRG.10767	1935	0	1	1359	0	15	1447	0	0
MSTRG.10768	43	1169	0	28	1079	17	141	933	1
MSTRG.10769	997	0	1047	1842	0	731	559	0	552
MSTRG.1077	263	82	784	154	84	855	138	156	743
MSTRG.10770	957	2173	1993	759	463	4448	790	1114	2249
MSTRG.10771	2494	4871	92	1640	2594	152	1531	4658	186
MSTRG.10772	1111	783	0	261	354	0	546	795	0
MSTRG.10773	505	6	259	19	16	660	7	38	299
MSTRG.10774	1956	50	2193	1129	22	896	626	65	2427
MSTRG.10775	4567	138	1266	1499	401	1597	3377	273	949
MSTRG.10776	3275	75	40	2988	99	65	1898	87	86
MSTRG.10777	1328	306	35	491	669	61	580	613	44
MSTRG.10778	122	0	32	161	0	44	121	0	31
MSTRG.10779	170	52	156	200	73	101	133	65	85
MSTRG.1078	213	715	10386	95	752	11818	159	147	6178
MSTRG.10780	103	59	549	581	7	485	9	20	127
MSTRG.10781	125	62	14119	26	76	5184	60	80	21407
MSTRG.10782	304	8	380	201	3	262	187	49	262
MSTRG.10783	676	18	0	548	30	7	536	35	0
MSTRG.10784	16	625	3636	86	323	3330	29	638	2920
MSTRG.10785	102	445	105	30	391	35	56	593	207
MSTRG.10786	98	3350	0	537	5483	0	487	2565	0
MSTRG.10787	1	2145	610	1	882	395	2	377	486
MSTRG.10788	852	38	506	315	199	310	512	109	609
MSTRG.10789	1676	2286	62	2087	2918	44	1894	3350	65
MSTRG.1079	2154	464	15	1667	149	103	747	299	277
MSTRG.10790	3720	74	0	3430	341	0	757	410	0
MSTRG.10791	535	6458	78	230	3737	139	164	12215	76
MSTRG.10792	93	197	193	238	115	696	82	61	220
MSTRG.10793	0	11815	74	0	6758	227	0	11535	77
MSTRG.10794	154	620	233	308	1259	511	281	828	206
MSTRG.10795	0	3663	24	0	1769	316	0	3253	233
MSTRG.10796	0	1071	908	0	1914	486	0	792	552
MSTRG.10797	56	26110	1765	55	12218	1012	35	26090	981
MSTRG.10798	138	399	721	66	358	387	14	274	722
MSTRG.10799	22395	562	10	19462	1160	534	16745	337	12
MSTRG.108	235	2539	1481	221	850	1596	261	2742	1353
MSTRG.1080	31993	2279	5607	21563	3563	4263	9134	2630	5696
MSTRG.10800	18505	1254	33	14996	249	24	12793	1189	1
MSTRG.10801	399	1792	86	1	775	131	1	2201	26
MSTRG.10802	416	0	27	0	1	21	1	0	1
MSTRG.10803	255	1513	0	103	1292	0	240	1187	0
MSTRG.10804	97	865	700	32	1029	439	26	574	4516
MSTRG.10805	19	2	3291	163	3	2089	14	5	22061
MSTRG.10806	6326	609	116	8999	545	270	5726	513	29
MSTRG.10807	19	96	126	35	136	185	5	176	687
MSTRG.10808	10	1349	0	127	1775	44	0	1219	0
MSTRG.10809	115	34	2585	82	142	1803	198	65	17877
MSTRG.1081	202	199	3	231	275	11	139	310	96
MSTRG.10810	0	65267	6313	18	6094	22435	0	40024	4057
MSTRG.10811	19	1610	1204	17	1069	1538	24	1494	1128
MSTRG.10812	17	162	617	146	206	438	4	32	1355
MSTRG.10813	29	83	27	1	137	23	5	38	28
MSTRG.10814	103	290	26	69	24	28	79	0	191
MSTRG.10815	256	1406	21	143	1549	3	335	1055	12
MSTRG.10816	24	601	10	168	291	86	147	225	5
MSTRG.10817	6	145	878	43	33	604	61	84	4889
MSTRG.10818	45	1392	49	47	1504	33	71	1645	471
MSTRG.10819	27	2388	147	14	5011	197	0	2365	977
MSTRG.1082	2197	1	1369	4789	0	1289	1608	3	1171
MSTRG.10820	283	241	659	34	17163	372	66	228	152
MSTRG.10821	2	100	39	0	310	14	0	7	18
MSTRG.10822	63	1338	386	1423	1225	546	56	1733	894
MSTRG.10823	60	1587	1892	0	1338	1750	49	1664	1599
MSTRG.10824	14	2994	1533	33	1500	1858	0	1830	2009
MSTRG.10825	195	2651	0	13272	1434	0	29	2505	0
MSTRG.10826	77	583	1720	90	76	1183	85	1067	1255
MSTRG.10827	165	3797	9	146	618	0	565	1603	5
MSTRG.10828	159	68	62	62	78	49	333	40	11
MSTRG.10829	2286	497	1588	3496	206	1230	1087	737	848
MSTRG.1083	0	859	19	79	856	126	0	900	43
MSTRG.10830	0	1025	2838	0	863	4264	15	707	3938
MSTRG.10831	0	6603	403	0	4226	179	0	6747	184
MSTRG.10832	0	11180	168	0	6592	194	0	2298	110
MSTRG.10833	1083	0	2564	1352	0	1457	506	0	2233
